erp_entry_id,reference,posting_date,amount,currency,vendor_name,gl_account,status
ERP-300310,REF-961639,18-03-2026,8587.63,USD,"Brown, Middleton and Williams",2001,booked
ERP-300311,REF-416006,02-03-2026,1336.77,EUR,Smith-Gaines,4010,booked
ERP-300312,REF-143010,29-03-2026,9565.55,EUR,Wilson and Sons,4010,booked
ERP-300313,REF-804527,04-04-2026,11541.19,GBP,Esparza-Carroll,3050,booked
ERP-300314,REF-135695,25-01-2026,5504.92,EUR,Davis Group,2002,booked
ERP-300315,REF-575470,23-03-2026,6352.06,EUR,"Howard, Lynch and Morris",3050,booked
ERP-300316,REF-310416,29-04-2026,4468.79,USD,Randolph and Sons,2001,booked
ERP-300317,REF-139673,30-04-2026,22415.4,USD,Joseph Group,2001,booked
ERP-300318,REF-694798,16-01-2026,9625.99,GBP,"Berry, Rios and Marshall",3050,booked
ERP-300319,REF-502824,06-01-2026,16203.62,USD,Griffin Inc,2001,booked
ERP-300320,,05-03-2026,19823.66,GBP,Ibarra-Clark,2002,booked
ERP-300321,REF-748410,27-04-2026,12235.15,USD,Bowers Ltd,2002,booked
ERP-300322,REF-950941,13-02-2026,1601.18,USD,Gardner-Hayes,4010,booked
ERP-300323,REF-559969,22-01-2026,4222.07,EUR,Griffin Inc,3050,booked
ERP-300324,REF-250038,27-01-2026,10420.15,EUR,Kennedy-Marks,2001,booked
ERP-300325,REF-200331,09-03-2026,13953.82,USD,Peterson LLC,4010,booked
ERP-300326,REF-776185,07-01-2026,12450.43,USD,Mckinney-Cooper,2002,booked
ERP-300327,REF-539422,11-02-2026,18042.04,GBP,Gomez-Cardenas,2001,booked
ERP-300328,REF-739037,29-04-2026,22264.96,USD,"Ramirez, Hernandez and Fox",2001,booked
ERP-300329,REF-897273,22-01-2026,21294.99,EUR,Gonzalez Inc,4010,booked
ERP-300330,REF-358635,05-04-2026,6997.29,GBP,Fitzgerald-Watson,4010,booked
ERP-300331,REF-619344,27-02-2026,11994.75,GBP,"Evans, Conway and Hall",2002,booked
ERP-300332,REF-576935,04-01-2026,17590.03,GBP,"Clarke, Johnson and Watson",3050,booked
ERP-300333,REF-933071,15-03-2026,17458.92,GBP,Morris Inc,2002,booked
ERP-300334,REF-843793,13-03-2026,16213.11,GBP,Smith and Sons,2001,booked
ERP-300335,REF-652266,06-03-2026,9336.02,EUR,Lee-Taylor,2002,booked
ERP-300336,REF-389346,22-01-2026,7227.11,USD,Gallegos-Stewart,2001,booked
ERP-300337,REF-452192,24-03-2026,575.36,USD,Lawrence-Lee,3050,booked
ERP-300338,REF-986585,09-04-2026,5688.88,EUR,"Jackson, Romero and Mendez",4010,booked
ERP-300339,REF-841484,13-03-2026,6528.67,USD,"Peterson, Hood and Arroyo",4010,booked
ERP-300340,REF-672675,05-04-2026,23197.09,USD,Dickson-Padilla,2002,booked
ERP-300341,REF-521139,04-01-2026,16958.26,USD,Ibarra-Clark,2001,booked
ERP-300342,REF-433193,04-03-2026,24396.59,EUR,Maxwell-Shepherd,4010,booked
ERP-300343,,04-04-2026,21860.69,USD,"Ramirez, Hernandez and Fox",4010,booked
ERP-300344,REF-283388,23-02-2026,2234.0,EUR,Jackson LLC,4010,booked
ERP-300345,REF-414750,03-02-2026,5632.39,USD,Smith Ltd,3050,booked
ERP-300346,REF-370439,22-04-2026,14537.12,GBP,"Moss, Atkins and Daniels",2002,booked
ERP-300347,REF-539892,16-02-2026,8950.7,USD,Jackson LLC,3050,booked
ERP-300348,REF-660380,13-01-2026,6804.69,GBP,Howard-Mcdonald,2001,booked
ERP-300349,REF-237606,15-04-2026,10448.22,USD,"Miller, Anderson and Padilla",2002,booked
ERP-300350,REF-236543,27-01-2026,17208.98,EUR,Kennedy-Marks,3050,booked
ERP-300351,REF-201191,07-04-2026,1105.96,EUR,Price PLC,2002,booked
ERP-300352,REF-706217,15-04-2026,12635.11,USD,"Evans, Conway and Hall",2002,booked
ERP-300353,REF-472058,17-04-2026,11005.65,USD,"Smith, Guerra and Holmes",4010,booked
ERP-300354,REF-871934,18-03-2026,2915.17,EUR,Reed PLC,4010,booked
ERP-300355,REF-790537,08-03-2026,16810.58,EUR,Robinson and Sons,4010,booked
ERP-300356,REF-901968,05-02-2026,3090.99,EUR,Cooper PLC,3050,booked
ERP-300357,REF-204441,04-01-2026,12246.3,USD,Thompson-Campbell,2002,booked
ERP-300358,REF-374375,06-03-2026,7356.73,EUR,Randolph and Sons,2001,booked
ERP-300359,REF-840356,24-04-2026,4442.31,GBP,Wilson Ltd,4010,booked
ERP-300360,REF-398254,09-04-2026,14786.35,EUR,"Howell, Hart and Swanson",2001,booked
ERP-300361,REF-427260,24-03-2026,16539.47,USD,Rodriguez LLC,4010,booked
ERP-300362,REF-509260,15-03-2026,14710.03,EUR,"Lewis, Joyce and Robertson",2001,booked
ERP-300363,REF-378035,06-02-2026,21013.5,GBP,Wright Group,3050,booked
ERP-300364,REF-943187,06-03-2026,19896.4,GBP,Church Inc,2002,booked
ERP-300365,REF-768914,04-02-2026,16528.64,GBP,"Williams, Oneill and Torres",4010,booked
ERP-300366,REF-532472,19-04-2026,7983.36,USD,Walter Inc,4010,booked
ERP-300367,REF-385959,21-01-2026,10564.93,USD,Juarez-Jones,2001,booked
ERP-300368,REF-789365,27-03-2026,22516.86,EUR,"Snow, Rodgers and Miller",2001,booked
ERP-300369,REF-972765,12-02-2026,5970.97,USD,Davis PLC,3050,booked
ERP-300370,REF-544366,11-03-2026,17497.95,USD,Washington-West,2001,booked
ERP-300371,REF-679577,02-02-2026,17274.79,GBP,"Johnson, Meyer and Hanna",2002,booked
ERP-300372,REF-432591,22-03-2026,7453.14,USD,Robinson and Sons,2001,booked
ERP-300373,REF-442641,05-04-2026,8812.61,GBP,Hunter-Nicholson,2001,booked
ERP-300374,REF-722871,19-04-2026,3966.62,GBP,Allen and Sons,4010,booked
ERP-300375,REF-124085,03-01-2026,23620.31,GBP,Orozco Ltd,3050,booked
ERP-300376,REF-853489,02-01-2026,4273.82,GBP,Peterson LLC,2002,booked
ERP-300377,REF-289131,23-02-2026,15012.07,EUR,Wade PLC,4010,booked
ERP-300378,REF-543852,01-04-2026,17179.14,GBP,Arnold-Beck,4010,booked
ERP-300379,REF-708684,06-01-2026,16789.77,USD,Walters LLC,3050,booked
ERP-300380,,26-04-2026,18701.89,EUR,"Molina, Wells and Bright",2002,booked
ERP-300381,REF-372864,02-03-2026,1387.82,USD,Hamilton-Bautista,2001,booked
ERP-300382,REF-276470,17-04-2026,5113.25,EUR,"Smith, Guerra and Holmes",3050,booked
ERP-300383,REF-491704,20-02-2026,673.41,GBP,Phillips-Wyatt,2001,booked
ERP-300384,REF-869989,04-04-2026,16412.91,EUR,"Martinez, Joseph and Simmons",4010,booked
ERP-300385,REF-917357,19-02-2026,2252.48,USD,Li-Montoya,4010,booked
ERP-300386,REF-690408,04-02-2026,11149.92,EUR,Moore LLC,2002,booked
ERP-300387,REF-404824,11-01-2026,23268.42,GBP,Simmons-Green,2001,booked
ERP-300388,REF-199074,22-02-2026,12847.53,GBP,"Nguyen, Williams and Smith",2001,booked
ERP-300389,REF-715732,10-02-2026,2105.18,GBP,Davis-Mitchell,2001,booked
ERP-300390,,20-02-2026,10859.13,USD,Dickson-Padilla,2001,booked
ERP-300391,REF-128117,20-04-2026,20403.81,GBP,Wade PLC,4010,booked
ERP-300392,,21-04-2026,24097.58,EUR,Holmes and Sons,4010,booked
ERP-300393,REF-848987,30-01-2026,12165.37,GBP,"Salinas, Barnes and Cooper",4010,booked
ERP-300394,REF-460550,02-03-2026,544.65,EUR,King-George,3050,booked
ERP-300395,REF-824248,06-02-2026,19904.42,USD,Ingram PLC,3050,booked
ERP-300396,REF-968167,23-01-2026,22025.63,EUR,Mcdowell-Watts,2001,booked
ERP-300397,REF-892476,18-04-2026,17667.46,EUR,Farrell-Willis,3050,booked
ERP-300398,REF-204117,04-04-2026,17711.38,GBP,Cooper PLC,2001,booked
ERP-300399,REF-760016,16-02-2026,6668.74,GBP,Kirk-Henson,4010,booked
ERP-300400,REF-172961,01-05-2026,3660.97,USD,"Drake, Torres and Murray",3050,booked
ERP-300401,REF-967176,02-01-2026,18045.74,EUR,Hammond Ltd,3050,booked
ERP-300402,,19-02-2026,2129.92,GBP,Charles-Butler,3050,booked
ERP-300403,REF-215806,06-03-2026,6052.46,EUR,Best Inc,2002,booked
ERP-300404,REF-758237,02-04-2026,20139.55,GBP,Coffey-Howell,2002,booked
ERP-300405,REF-253672,13-01-2026,20575.5,EUR,Allen-Taylor,4010,booked
ERP-300406,REF-537174,04-04-2026,15920.62,EUR,Rogers Inc,3050,booked
ERP-300407,,15-01-2026,23044.39,USD,Costa and Sons,3050,booked
ERP-300408,REF-875590,15-04-2026,22229.2,USD,Jones-Taylor,4010,booked
ERP-300409,REF-863220,20-01-2026,19047.93,GBP,Howe and Sons,3050,booked
ERP-300410,REF-301774,11-01-2026,14037.08,USD,Walters LLC,2002,booked
ERP-300411,REF-188759,26-02-2026,6151.04,GBP,Gomez-Cardenas,2002,booked
ERP-300412,REF-193982,09-04-2026,7151.66,USD,Howard LLC,2001,booked
ERP-300413,REF-633328,05-03-2026,1320.66,USD,Lane-Hines,2001,booked
ERP-300414,,08-02-2026,6176.74,GBP,Kennedy-Marks,4010,booked
ERP-300415,REF-275512,25-03-2026,24028.83,GBP,Zimmerman and Sons,2001,booked
ERP-300416,REF-246433,17-04-2026,7533.44,EUR,Phillips-Wyatt,4010,booked
ERP-300417,REF-825452,27-04-2026,23975.84,EUR,"Johnson, Harrison and Thomas",4010,booked
ERP-300418,REF-730520,16-04-2026,16814.34,EUR,"Bell, Pollard and Berry",3050,booked
ERP-300419,REF-852677,14-04-2026,4808.0,GBP,Wilson Ltd,3050,booked
ERP-300420,REF-303182,12-03-2026,14238.33,EUR,Dorsey Group,3050,booked
ERP-300421,REF-810656,30-03-2026,4816.49,GBP,Hughes Inc,4010,booked
ERP-300422,REF-856254,24-04-2026,12401.98,GBP,Mckinney-Cooper,2002,booked
ERP-300423,REF-756403,09-01-2026,4942.0,EUR,Todd-Oconnor,2002,booked
ERP-300424,REF-200318,08-04-2026,23590.1,GBP,Robinson and Sons,4010,booked
ERP-300425,REF-154738,13-03-2026,1668.11,GBP,Nguyen-White,2001,booked
ERP-300426,REF-207677,14-01-2026,11365.57,EUR,King-George,2001,booked
ERP-300427,,25-02-2026,1535.77,EUR,Austin-Bonilla,2001,booked
ERP-300428,REF-311037,23-03-2026,10565.98,USD,Walters PLC,2001,booked
ERP-300429,REF-341459,30-03-2026,12410.87,USD,Orozco Ltd,2001,booked
ERP-300430,REF-303846,26-02-2026,13878.42,USD,Zimmerman and Sons,2002,booked
ERP-300431,REF-810360,17-04-2026,21075.96,USD,Holmes and Sons,2001,booked
ERP-300432,,25-01-2026,2984.37,USD,Mitchell-Jones,3050,booked
ERP-300433,REF-612743,24-04-2026,21824.47,GBP,Austin-Bonilla,4010,booked
ERP-300434,REF-709418,04-02-2026,17898.36,EUR,Davis PLC,3050,booked
ERP-300435,REF-188109,07-04-2026,6381.87,USD,Thompson-Campbell,4010,booked
ERP-300436,REF-776703,03-02-2026,642.34,EUR,Gray PLC,3050,booked
ERP-300437,REF-839919,25-01-2026,6269.34,GBP,Vincent-Mcclure,2002,booked
ERP-300438,REF-885527,03-04-2026,21640.02,USD,Hunt-Whitney,4010,booked
ERP-300439,REF-705561,18-01-2026,21327.28,USD,Dudley Ltd,2002,booked
ERP-300440,REF-937965,22-03-2026,24431.65,EUR,"George, Lewis and Mitchell",3050,booked
ERP-300441,REF-133616,23-01-2026,2353.71,USD,Griffin Inc,4010,booked
ERP-300442,REF-538738,10-03-2026,9792.85,USD,Allen and Sons,4010,booked
ERP-300443,REF-167077,27-02-2026,6904.14,USD,"Dorsey, Patterson and Harrison",3050,booked
ERP-300444,REF-288301,01-02-2026,9792.48,USD,Kirk-Henson,2001,booked
ERP-300445,REF-617459,27-04-2026,17458.65,GBP,Hunt PLC,2001,booked
ERP-300446,REF-460351,18-02-2026,15980.69,GBP,Jacobs PLC,4010,booked
ERP-300447,REF-979226,22-01-2026,3527.89,EUR,White-Wilson,2002,booked
ERP-300448,REF-794723,24-03-2026,11065.4,USD,Pena Inc,2001,booked
ERP-300449,REF-301485,16-04-2026,10556.53,USD,"Johnson, Phillips and Brown",4010,booked
ERP-300450,REF-211028,28-01-2026,23474.61,USD,Ford Ltd,4010,booked
ERP-300451,REF-991777,12-04-2026,24577.98,USD,Wilson Group,4010,booked
ERP-300452,REF-500945,27-02-2026,1711.15,USD,Austin-Bonilla,2001,booked
ERP-300453,REF-259038,26-01-2026,3460.45,EUR,"Thompson, Cooper and Young",3050,booked
ERP-300454,,13-02-2026,18770.01,USD,"Davis, Kim and Ingram",4010,booked
ERP-300455,REF-248407,23-03-2026,1772.87,USD,Flynn-Matthews,2002,booked
ERP-300456,REF-311184,23-03-2026,7594.94,GBP,Howe and Sons,4010,booked
ERP-300457,REF-187275,20-04-2026,519.78,EUR,Gardner-Hayes,4010,booked
ERP-300458,REF-625021,02-01-2026,4913.0,USD,Dickson-Padilla,2001,booked
ERP-300459,REF-900011,25-01-2026,9636.03,GBP,Li-Montoya,2001,booked
ERP-300460,REF-798011,31-03-2026,23038.68,EUR,Peters-Ward,2001,booked
ERP-300461,REF-970055,22-01-2026,12975.46,USD,Best Inc,3050,booked
ERP-300462,REF-423066,31-03-2026,18724.53,GBP,Fitzpatrick-Henderson,2002,booked
ERP-300463,REF-953929,14-03-2026,12577.78,USD,"Shaw, Baker and Scott",2001,booked
ERP-300464,REF-131107,13-02-2026,9458.77,EUR,Cooper Ltd,3050,booked
ERP-300465,,19-03-2026,23304.91,EUR,"Johnson, Phillips and Brown",4010,booked
ERP-300466,,19-03-2026,18137.37,USD,Thornton and Sons,3050,booked
ERP-300467,REF-565888,28-03-2026,21839.03,GBP,"Martinez, Joseph and Simmons",2001,booked
ERP-300468,REF-805756,17-04-2026,3218.34,USD,Church Inc,2001,booked
ERP-300469,REF-393976,09-04-2026,4026.88,EUR,Arnold-Beck,2001,booked
ERP-300470,REF-773292,25-03-2026,16108.56,EUR,"Rodriguez, Evans and Patterson",2002,booked
ERP-300471,REF-101760,05-04-2026,21336.92,EUR,Young-Hudson,4010,booked
ERP-300472,REF-813011,05-03-2026,7915.26,EUR,Jones Group,2002,booked
ERP-300473,REF-949566,08-01-2026,12388.26,GBP,"Bell, Pollard and Berry",4010,booked
ERP-300474,REF-894520,14-02-2026,8451.82,GBP,Davis PLC,3050,booked
ERP-300475,REF-563348,18-01-2026,11451.87,USD,Young-Hudson,2001,booked
ERP-300476,REF-155021,01-05-2026,8905.71,EUR,Dickson Inc,4010,booked
ERP-300477,REF-586197,10-04-2026,19401.85,GBP,"Best, Simon and Turner",2001,booked
ERP-300478,,03-03-2026,19863.73,USD,Arnold-Beck,2001,booked
ERP-300479,REF-728204,24-01-2026,18843.87,USD,Peterson LLC,2001,booked
ERP-300480,REF-543601,22-01-2026,12666.05,EUR,"Rice, Wallace and Castillo",2002,booked
ERP-300481,REF-138518,31-01-2026,17206.06,GBP,Mckinney-Cooper,3050,booked
ERP-300482,REF-187298,28-02-2026,9560.01,USD,Smith-Gaines,2002,booked
ERP-300483,REF-732928,04-01-2026,7926.1,EUR,Wagner Ltd,2001,booked
ERP-300484,REF-920755,14-01-2026,9444.47,USD,"Lewis, Joyce and Robertson",4010,booked
ERP-300485,REF-723501,12-03-2026,4537.3,GBP,"Bryant, Harrison and Carter",2002,booked
ERP-300486,REF-560282,24-01-2026,16963.43,EUR,Farrell-Willis,3050,booked
ERP-300487,REF-865411,10-01-2026,21135.01,GBP,Rose-Gonzales,2001,booked
ERP-300488,REF-971783,27-04-2026,10151.65,GBP,Mitchell-Jones,3050,booked
ERP-300489,,07-01-2026,20989.24,GBP,"Howell, Hart and Swanson",4010,booked
ERP-300490,REF-137150,16-04-2026,5456.14,EUR,Hickman-Walter,2001,booked
ERP-300491,REF-654797,11-01-2026,2555.91,EUR,Mullins-Cabrera,3050,booked
ERP-300492,REF-246668,21-01-2026,2739.66,EUR,Robinson and Sons,3050,booked
ERP-300493,REF-938672,05-03-2026,2991.84,EUR,"Walker, Garcia and Mcguire",3050,booked
ERP-300494,REF-811259,07-01-2026,12512.52,GBP,Lane-Hines,3050,booked
ERP-300495,REF-596912,26-01-2026,24856.57,USD,Fitzgerald-Watson,2002,booked
ERP-300496,REF-153430,12-01-2026,10671.92,GBP,Walters PLC,3050,booked
ERP-300497,REF-435377,01-02-2026,23576.39,GBP,Gonzalez Inc,2001,booked
ERP-300498,,09-04-2026,2444.76,USD,Mccoy Ltd,2002,booked
ERP-300499,REF-673129,10-01-2026,4843.36,EUR,"Evans, Conway and Hall",4010,booked
ERP-300500,REF-606274,09-01-2026,15755.87,USD,"Moss, Atkins and Daniels",4010,booked
ERP-300501,REF-273558,10-01-2026,12388.27,GBP,Fitzgerald PLC,4010,booked
ERP-300502,REF-418148,03-02-2026,12607.85,GBP,Simmons-Green,2001,booked
ERP-300503,REF-221828,10-03-2026,16069.27,USD,Kirk-Morales,2001,booked
ERP-300504,REF-368422,23-01-2026,20602.7,USD,Robbins LLC,4010,booked
ERP-300505,REF-255539,17-02-2026,3912.15,USD,Perez-Neal,2002,booked
ERP-300506,REF-577127,01-02-2026,1759.62,USD,Gardner-Hayes,2001,booked
ERP-300507,,12-04-2026,6709.72,GBP,Green Ltd,3050,booked
ERP-300508,REF-146688,16-04-2026,15696.46,USD,Holmes and Sons,4010,booked
ERP-300509,REF-277795,04-03-2026,17176.99,GBP,Reynolds-Harris,4010,booked
ERP-300510,REF-957276,21-03-2026,3776.75,GBP,Church Inc,4010,booked
ERP-300511,REF-705912,15-01-2026,11181.22,EUR,Smith and Sons,3050,booked
ERP-300512,REF-538996,19-02-2026,3477.08,GBP,Brown and Sons,2002,booked
ERP-300513,REF-685498,16-02-2026,9058.69,USD,"Johnson, Harrison and Thomas",2002,booked
ERP-300514,REF-838158,31-03-2026,1420.25,USD,Peterson LLC,4010,booked
ERP-300515,REF-246918,06-04-2026,3764.19,USD,Allen Ltd,2002,booked
ERP-300516,REF-544198,17-04-2026,12594.8,USD,Spears-Beck,2002,booked
ERP-300517,REF-511346,29-01-2026,18584.79,EUR,Nguyen-White,2002,booked
ERP-300518,REF-732490,16-02-2026,6766.24,USD,"Hernandez, Greer and Jackson",2001,booked
ERP-300519,REF-928611,14-03-2026,24417.16,GBP,Mckinney-Cooper,2001,booked
ERP-300520,REF-626570,13-01-2026,8299.67,GBP,"Ward, Garcia and Henry",2002,booked
ERP-300521,REF-864118,08-03-2026,19226.42,USD,Colon Group,2001,booked
ERP-300522,REF-943816,13-01-2026,23951.44,GBP,Arroyo-Pope,2001,booked
ERP-300523,REF-368463,02-03-2026,4500.18,EUR,"Matthews, Howard and Brown",3050,booked
ERP-300524,REF-571955,06-03-2026,9357.74,GBP,"Howard, Russo and Smith",2001,booked
ERP-300525,REF-588508,14-02-2026,5595.71,EUR,Leach-Walker,4010,booked
ERP-300526,REF-391897,15-01-2026,5335.56,GBP,Moore LLC,2002,booked
ERP-300527,REF-364315,04-02-2026,1375.59,USD,Best Inc,2001,booked
ERP-300528,REF-411327,07-04-2026,22376.54,EUR,"Curtis, Turner and Soto",2002,booked
ERP-300529,,02-01-2026,8110.22,GBP,Washington-West,2002,booked
ERP-300530,REF-495896,18-03-2026,10518.9,GBP,Schneider Ltd,4010,booked
ERP-300531,REF-668817,17-04-2026,10365.99,EUR,"Howell, Hart and Swanson",2001,booked
ERP-300532,REF-117224,25-03-2026,24884.2,USD,"Best, Simon and Turner",2001,booked
ERP-300533,REF-932308,14-02-2026,4909.12,EUR,"Pineda, Travis and Jones",4010,booked
ERP-300534,REF-116284,05-01-2026,16840.69,USD,Kirk-Henson,4010,booked
ERP-300535,REF-282155,04-04-2026,3243.54,GBP,"Collins, Gardner and Shaw",2002,booked
ERP-300536,REF-126885,12-01-2026,23718.79,USD,Leach-Walker,2002,booked
ERP-300537,REF-917919,03-04-2026,7440.64,GBP,Brown and Sons,3050,booked
ERP-300538,REF-985652,05-03-2026,22367.75,USD,"Hernandez, Greer and Jackson",4010,booked
ERP-300539,REF-287356,02-01-2026,20218.51,USD,Davis-Mitchell,2001,booked
ERP-300540,REF-259746,08-04-2026,13410.46,GBP,Fitzgerald PLC,3050,booked
ERP-300541,REF-519369,07-03-2026,11689.42,EUR,"Moss, Atkins and Daniels",4010,booked
ERP-300542,REF-434232,15-04-2026,10607.84,GBP,Jackson LLC,3050,booked
ERP-300543,REF-517654,15-02-2026,15106.96,GBP,Wilson and Sons,2001,booked
ERP-300544,REF-933868,14-03-2026,17927.15,USD,Cox-Hickman,3050,booked
ERP-300545,REF-149064,05-03-2026,4973.81,USD,Skinner Ltd,3050,booked
ERP-300546,REF-659380,25-04-2026,3298.17,EUR,Hamilton-Bautista,3050,booked
ERP-300547,REF-830288,08-02-2026,12358.12,USD,"Garner, Lawson and Richard",4010,booked
ERP-300548,REF-951739,03-04-2026,5677.87,USD,Mitchell-Jones,4010,booked
ERP-300549,REF-583072,16-03-2026,6766.05,USD,Elliott-Wallace,4010,booked
ERP-300550,REF-186816,02-04-2026,5665.12,EUR,"Thompson, Cooper and Young",2002,booked
ERP-300551,REF-719208,15-04-2026,12203.95,EUR,Ingram PLC,2002,booked
ERP-300552,,05-02-2026,19506.03,USD,"Adams, Rodriguez and Walker",4010,booked
ERP-300553,REF-471643,11-01-2026,8815.12,USD,"Walker, Garcia and Mcguire",2002,booked
ERP-300554,REF-736955,09-03-2026,10082.24,GBP,Jones-Graham,4010,booked
ERP-300555,REF-964098,04-04-2026,9812.9,USD,Jones Group,2002,booked
ERP-300556,REF-296444,22-01-2026,4276.56,GBP,"Adams, Rodriguez and Walker",2001,booked
ERP-300557,REF-147371,15-01-2026,12220.48,USD,Bowers Ltd,3050,booked
ERP-300558,REF-114219,28-02-2026,16593.63,EUR,"Snow, Rodgers and Miller",2001,booked
ERP-300559,REF-316329,16-02-2026,6128.09,GBP,"Fleming, King and Herring",4010,booked
ERP-300560,REF-143096,25-01-2026,14738.97,EUR,Newman-Thomas,2002,booked
ERP-300561,,27-03-2026,13091.57,EUR,Gardner Inc,2002,booked
ERP-300562,REF-906234,27-03-2026,8771.7,EUR,"Ward, Garcia and Henry",4010,booked
ERP-300563,REF-416693,28-04-2026,10578.52,USD,"Hansen, Herrera and Taylor",3050,booked
ERP-300564,REF-292279,11-03-2026,14177.46,GBP,Jacobs PLC,2001,booked
ERP-300565,REF-247414,07-04-2026,23938.36,EUR,"Best, Simon and Turner",4010,booked
ERP-300566,REF-156986,18-04-2026,20191.84,GBP,Jones-Turner,2002,booked
ERP-300567,REF-808502,29-01-2026,14062.18,EUR,Ramsey-Caldwell,2002,booked
ERP-300568,REF-630374,17-04-2026,5127.23,EUR,"Murphy, Jordan and Whitney",2001,booked
ERP-300569,REF-636362,22-01-2026,4640.58,GBP,Esparza-Carroll,4010,booked
ERP-300570,REF-691616,16-01-2026,3725.46,EUR,Farrell-Willis,3050,booked
ERP-300571,,14-02-2026,12528.44,GBP,Kirk-Morales,4010,booked
ERP-300572,REF-842916,15-03-2026,9428.66,EUR,"Smith, Guerra and Holmes",2001,booked
ERP-300573,REF-896822,11-02-2026,12498.36,GBP,Moore LLC,2001,booked
ERP-300574,REF-282522,29-04-2026,11052.17,EUR,"Savage, Garcia and Robinson",2001,booked
ERP-300575,REF-134853,27-01-2026,15737.16,GBP,Li-Martinez,3050,booked
ERP-300576,,13-04-2026,15471.51,GBP,Elliott-Wallace,3050,booked
ERP-300577,REF-475290,01-04-2026,23058.78,EUR,"Collins, Gardner and Shaw",3050,booked
ERP-300578,REF-373553,23-02-2026,16339.47,USD,"Taylor, Zavala and Bates",2001,booked
ERP-300579,REF-678211,24-04-2026,23748.95,GBP,Cochran Inc,4010,booked
ERP-300580,REF-605595,12-03-2026,17056.48,GBP,Li-Jones,2001,booked
ERP-300581,REF-889125,06-04-2026,14725.72,USD,"Howard, Russo and Smith",2002,booked
ERP-300582,REF-180534,26-03-2026,15162.94,EUR,Phillips-Wyatt,2002,booked
ERP-300583,REF-667719,31-03-2026,13182.93,EUR,Mccoy Ltd,2002,booked
ERP-300584,REF-901313,25-03-2026,920.8,USD,Rhodes Ltd,4010,booked
ERP-300585,REF-293385,18-02-2026,11114.39,USD,"Peterson, Hood and Arroyo",4010,booked
ERP-300586,REF-214515,14-04-2026,21646.91,GBP,Welch-Peck,2001,booked
ERP-300587,REF-362073,11-01-2026,7035.49,GBP,Vincent-Mcclure,4010,booked
ERP-300588,REF-138801,01-03-2026,11581.54,EUR,"Garza, Barker and Maddox",4010,booked
ERP-300589,,19-01-2026,3202.38,GBP,Bryant LLC,3050,booked
ERP-300590,,14-02-2026,13522.52,USD,Rodriguez LLC,3050,booked
ERP-300591,REF-408347,02-03-2026,8391.27,EUR,Dudley Ltd,4010,booked
ERP-300592,REF-899656,18-02-2026,20772.4,USD,Schneider Ltd,3050,booked
ERP-300593,REF-904932,13-04-2026,22778.96,EUR,Jenkins-Henderson,4010,booked
ERP-300594,REF-696998,30-01-2026,15140.33,EUR,Gonzalez Inc,2002,booked
ERP-300595,REF-226656,22-01-2026,22499.31,EUR,"Robinson, Bauer and Brown",4010,booked
ERP-300596,REF-830782,21-02-2026,22608.9,EUR,"Hernandez, Wade and Rodriguez",4010,booked
ERP-300597,REF-600281,07-04-2026,18523.92,EUR,Zimmerman and Sons,2001,booked
ERP-300598,REF-691534,07-01-2026,5825.78,EUR,"Wilson, Robertson and Gonzalez",3050,booked
ERP-300599,REF-464218,13-01-2026,14389.07,GBP,Davis PLC,2002,booked
ERP-300600,REF-937803,10-03-2026,708.07,USD,Stone and Sons,4010,booked
ERP-300601,REF-867173,05-02-2026,12344.06,USD,Elliott-Wallace,3050,booked
ERP-300602,REF-839354,13-01-2026,22309.51,USD,"Gray, Williams and Weaver",3050,booked
ERP-300603,REF-620855,04-04-2026,11766.13,EUR,"Russell, Scott and Ramsey",2002,booked
ERP-300604,REF-288811,26-03-2026,15951.92,EUR,Wilson and Sons,4010,booked
ERP-300605,REF-284753,15-01-2026,8151.79,GBP,"Nguyen, Williams and Smith",2002,booked
