stripe_id,reference,date,gross_amount,fee,net_amount,currency,payee,status
po_3940561,REF-375871,2026-01-08T00:00:00Z,23180.77,9.34,23148.4,EUR,"Best, Simon and Turner",pending
po_7701385,REF-832377,2026-03-07T00:00:00Z,4907.09,8.51,4888.79,GBP,"Liu, Parsons and Delacruz",pending
po_7777264,REF-970071,2026-04-02T00:00:00Z,23010.629999999997,5.96,22981.46,GBP,"Rodriguez, Sutton and Santiago",processing
po_6698561,REF-638220,2026-04-12T00:00:00Z,12639.75,9.72,12591.65,EUR,"Miller, Anderson and Padilla",processing
po_5165071,REF-764442,2026-02-17T00:00:00Z,12077.28,8.58,12062.2,EUR,Smith and Sons,failed
po_5452763,REF-701581,2026-04-24T00:00:00Z,11938.099999999999,4.85,11926.97,EUR,Hunt PLC,pending
po_9260100,REF-182300,2026-04-27T00:00:00Z,3966.0,17.74,3920.99,USD,Barrera Group,failed
po_3019442,REF-651273,2026-01-06T00:00:00Z,9997.25,9.74,9962.04,GBP,"Hernandez, Wade and Rodriguez",settled
po_8031212,REF-742544,2026-02-15T00:00:00Z,9536.539999999999,8.07,9501.21,USD,"Martinez, Joseph and Simmons",processing
po_8935405,REF-204721,2026-04-14T00:00:00Z,14336.439999999999,4.36,14295.96,GBP,Nguyen-Roberts,processing
po_6614605,REF-695417,2026-03-12T00:00:00Z,19652.42,7.85,19638.69,EUR,Davis Group,failed
po_2315459,REF-703869,2026-03-14T00:00:00Z,3072.58,6.44,3052.91,GBP,Mullins-Cabrera,pending
po_5550787,REF-990136,2026-02-20T00:00:00Z,10604.37,15.84,10559.87,GBP,"Roberts, Frazier and Smith",failed
po_2070258,REF-863124,2026-01-16T00:00:00Z,10411.279999999999,9.99,10364.38,USD,Hughes Inc,settled
po_3202464,REF-748127,2026-02-02T00:00:00Z,13138.279999999999,4.24,13111.47,USD,Hawkins-Saunders,settled
po_9782198,REF-385647,2026-04-29T00:00:00Z,21641.769999999997,11.14,21609.42,EUR,Stone and Sons,failed
po_9253243,REF-532227,2026-02-15T00:00:00Z,20169.980000000003,10.06,20122.58,EUR,Ibarra-Clark,settled
po_8084001,REF-297731,2026-02-16T00:00:00Z,14966.81,10.82,14935.17,USD,Hunter-Nicholson,failed
po_9975319,REF-403662,2026-01-17T00:00:00Z,10339.35,19.47,10337.27,USD,Jones-Taylor,failed
po_6540652,REF-115440,2026-01-19T00:00:00Z,18189.43,15.26,18184.5,USD,Anderson LLC,pending
po_1562209,REF-982417,2026-01-24T00:00:00Z,1818.59,14.97,1807.83,EUR,"Smith, Guerra and Holmes",settled
po_1873883,REF-438756,2026-04-29T00:00:00Z,11877.14,5.14,11833.82,GBP,Todd-Oconnor,settled
po_5172867,REF-225461,2026-03-15T00:00:00Z,8138.45,2.74,8129.72,USD,Jones-Graham,failed
po_1358241,REF-662407,2026-03-30T00:00:00Z,1552.65,7.81,1517.88,GBP,Smith Ltd,pending
po_2155557,REF-669097,2026-02-06T00:00:00Z,12172.45,9.54,12145.42,EUR,Walters LLC,failed
po_4185480,REF-869295,2026-02-17T00:00:00Z,69.66,10.45,42.98,GBP,"Owens, Peters and White",pending
po_1533803,REF-648615,2026-01-12T00:00:00Z,10288.85,16.89,10259.87,EUR,Anderson Inc,processing
po_7191944,REF-318877,2026-01-01T00:00:00Z,1290.8300000000002,2.11,1250.91,USD,"Chavez, Davis and Walton",failed
po_2770234,REF-201836,2026-03-07T00:00:00Z,20904.1,11.95,20865.55,USD,"Ramirez, Hernandez and Fox",processing
po_7236418,REF-521063,2026-03-11T00:00:00Z,22094.73,13.03,22073.53,USD,"Smith, Guerra and Holmes",failed
po_1110206,REF-574379,2026-02-15T00:00:00Z,9407.92,5.22,9392.2,GBP,Howard LLC,failed
po_5299058,REF-699378,2026-03-14T00:00:00Z,23020.56,2.75,22979.82,GBP,Edwards-Boyd,processing
po_2316632,REF-605972,2026-04-11T00:00:00Z,18402.52,18.52,18363.29,GBP,"Martinez, Joseph and Simmons",failed
po_6483324,REF-784488,2026-04-05T00:00:00Z,10453.25,5.2,10427.63,USD,Hunt-Whitney,settled
po_7697318,REF-194458,2026-03-05T00:00:00Z,24290.6,8.57,24276.73,GBP,"Edwards, Anderson and Taylor",processing
po_6425946,REF-611559,2026-01-25T00:00:00Z,19091.32,11.94,19056.77,EUR,Walters LLC,settled
po_4350161,REF-722725,2026-02-13T00:00:00Z,9182.14,3.96,9147.56,USD,Jimenez-Bradley,settled
po_4419219,REF-972881,2026-04-21T00:00:00Z,6122.900000000001,15.26,6095.13,GBP,Rivera-Stanley,processing
po_8800748,REF-711324,2026-02-17T00:00:00Z,17417.480000000003,1.16,17384.4,GBP,Li-Jones,processing
po_4127564,REF-780956,2026-04-21T00:00:00Z,21621.190000000002,19.37,21610.45,USD,"Garcia, Mercado and West",settled
po_1494355,REF-463625,2026-01-02T00:00:00Z,8403.16,19.03,8355.9,EUR,Mata Inc,pending
po_8535808,REF-810929,2026-03-07T00:00:00Z,16459.44,4.93,16431.87,USD,"Rodriguez, Evans and Patterson",pending
po_4089276,REF-241822,2026-04-26T00:00:00Z,21584.690000000002,17.71,21568.13,EUR,Simmons-Green,settled
po_4874049,REF-961613,2026-04-05T00:00:00Z,24061.09,5.39,24030.87,EUR,Fletcher-Pruitt,settled
po_5527477,REF-781121,2026-04-01T00:00:00Z,3421.37,5.23,3373.81,GBP,Allen Ltd,pending
po_9735042,REF-440677,2026-03-29T00:00:00Z,4453.889999999999,9.68,4447.53,EUR,Rogers Inc,settled
po_8740121,REF-506216,2026-03-12T00:00:00Z,12988.76,6.59,12979.6,EUR,Reynolds LLC,settled
po_4001084,REF-857750,2026-01-11T00:00:00Z,11626.109999999999,18.04,11602.88,GBP,"Hernandez, Hill and Hull",pending
po_7353173,REF-868881,2026-04-01T00:00:00Z,6298.780000000001,1.83,6270.81,GBP,Li-Montoya,pending
po_4403286,REF-846635,2026-04-08T00:00:00Z,4075.2200000000003,15.54,4074.05,USD,Dickson Inc,settled
po_1820721,REF-327408,2026-01-30T00:00:00Z,13609.0,2.05,13598.94,USD,Skinner Ltd,failed
po_8639301,REF-191962,2026-02-11T00:00:00Z,16720.960000000003,7.84,16683.24,GBP,Davis-Mitchell,settled
po_4507293,REF-548081,2026-04-07T00:00:00Z,8118.469999999999,3.08,8087.48,EUR,Smith and Sons,settled
po_5873580,REF-703080,2026-03-08T00:00:00Z,10739.64,1.03,10690.66,EUR,"Matthews, Howard and Brown",settled
po_6163566,REF-147702,2026-02-21T00:00:00Z,18458.98,11.45,18443.27,USD,Kirk-Henson,settled
po_9078154,REF-130531,2026-03-19T00:00:00Z,8559.12,9.75,8550.51,GBP,Richards-Johnson,failed
po_2110870,REF-692385,2026-02-07T00:00:00Z,23245.059999999998,6.33,23196.55,USD,Lawrence-Lee,settled
po_9339189,REF-508489,2026-03-18T00:00:00Z,15716.09,8.06,15672.11,USD,"Roberts, Frazier and Smith",failed
po_6491819,REF-311915,2026-04-09T00:00:00Z,4403.96,17.56,4395.94,EUR,"Bates, Diaz and Lowe",pending
po_9733844,REF-104309,2026-01-14T00:00:00Z,11536.27,15.17,11497.73,GBP,Pena Inc,settled
po_1255965,REF-301898,2026-01-25T00:00:00Z,16028.259999999998,11.63,15980.3,USD,Jimenez-Bradley,settled
po_8897632,REF-838568,2026-04-30T00:00:00Z,13790.67,1.96,13745.41,EUR,Roberts LLC,processing
po_3211157,REF-472899,2026-03-19T00:00:00Z,9818.67,16.24,9813.12,GBP,Hays-Dalton,processing
po_6448586,REF-342948,2026-03-01T00:00:00Z,17143.05,1.58,17119.84,GBP,Cox-Hickman,processing
po_9937987,REF-465549,2026-04-08T00:00:00Z,11568.1,12.22,11544.51,USD,"Molina, Wells and Bright",pending
po_9164301,REF-318353,2026-02-12T00:00:00Z,24354.55,12.33,24347.95,EUR,"Owen, Gibson and Johnson",failed
po_3330636,REF-214027,2026-03-17T00:00:00Z,4469.429999999999,18.16,4424.95,EUR,"Adams, Rodriguez and Walker",settled
po_2497994,REF-706005,2026-03-19T00:00:00Z,11367.59,12.62,11338.04,EUR,"Collins, Gardner and Shaw",processing
po_6337290,REF-837520,2025-12-31T00:00:00Z,1619.5800000000002,8.71,1583.7,GBP,Johnson Inc,processing
po_3415850,REF-984293,2026-02-18T00:00:00Z,11921.26,10.25,11884.91,USD,Edwards-Boyd,processing
po_4787304,REF-578180,2026-04-20T00:00:00Z,2149.5699999999997,12.49,2139.47,GBP,Kirk-Henson,processing
po_3383832,REF-672696,2026-04-28T00:00:00Z,17847.23,11.0,17810.45,EUR,Park-Daniels,failed
po_8866313,REF-595401,2026-01-31T00:00:00Z,13119.09,18.22,13095.84,GBP,"Best, Simon and Turner",failed
po_5811968,REF-923154,2026-04-03T00:00:00Z,7272.73,3.41,7247.98,USD,Wilson Ltd,settled
po_5383091,REF-999529,2026-02-04T00:00:00Z,6359.31,5.49,6319.97,GBP,Robbins LLC,pending
po_4537589,REF-961639,2026-03-17T00:00:00Z,8616.939999999999,16.99,8587.63,USD,"Brown, Middleton and Williams",settled
po_3435210,REF-416006,2026-03-01T00:00:00Z,1363.76,9.26,1336.77,EUR,Smith-Gaines,failed
po_6619820,REF-143010,2026-03-28T00:00:00Z,9579.8,16.24,9565.55,EUR,Wilson and Sons,failed
po_2140044,REF-804527,2026-04-03T00:00:00Z,11542.78,2.86,11541.19,GBP,Esparza-Carroll,settled
po_2449322,REF-135695,2026-01-24T00:00:00Z,5547.89,3.47,5504.92,EUR,Davis Group,pending
po_2046686,REF-575470,2026-03-22T00:00:00Z,6371.820000000001,7.32,6352.06,EUR,"Howard, Lynch and Morris",settled
po_5345236,REF-310416,2026-04-28T00:00:00Z,4474.85,2.39,4468.79,USD,Randolph and Sons,failed
po_9021848,REF-139673,2026-04-29T00:00:00Z,22437.77,17.04,22415.4,USD,Joseph Group,settled
po_7129645,REF-694798,2026-01-15T00:00:00Z,9653.19,19.26,9625.99,GBP,"Berry, Rios and Marshall",settled
po_4178686,REF-502824,2026-01-05T00:00:00Z,16211.480000000001,4.67,16203.62,USD,Griffin Inc,pending
po_3499027,REF-659876,2026-03-04T00:00:00Z,19860.97,5.43,19823.66,GBP,Ibarra-Clark,settled
po_2073030,REF-748410,2026-04-26T00:00:00Z,12276.22,3.02,12235.15,USD,Bowers Ltd,processing
po_1764815,REF-950941,2026-02-12T00:00:00Z,1631.24,7.37,1601.18,USD,Gardner-Hayes,settled
po_2354300,REF-559969,2026-01-21T00:00:00Z,4223.38,4.41,4222.07,EUR,Griffin Inc,settled
po_9386722,REF-250038,2026-01-26T00:00:00Z,10451.14,2.67,10420.15,EUR,Kennedy-Marks,failed
po_5637668,REF-200331,2026-03-08T00:00:00Z,13957.42,3.14,13953.82,USD,Peterson LLC,pending
po_3651565,REF-776185,2026-01-06T00:00:00Z,12489.92,10.22,12450.43,USD,Mckinney-Cooper,settled
po_4354702,REF-539422,2026-02-10T00:00:00Z,18061.440000000002,5.19,18042.04,GBP,Gomez-Cardenas,processing
po_6635321,REF-739037,2026-04-28T00:00:00Z,22272.19,14.15,22264.96,USD,"Ramirez, Hernandez and Fox",settled
po_2450798,REF-897273,2026-01-21T00:00:00Z,21316.16,10.91,21294.99,EUR,Gonzalez Inc,pending
po_1741958,REF-358635,2026-04-04T00:00:00Z,7000.25,9.94,6997.29,GBP,Fitzgerald-Watson,settled
po_5010801,REF-619344,2026-02-26T00:00:00Z,12027.48,2.72,11994.75,GBP,"Evans, Conway and Hall",processing
po_2186125,REF-576935,2026-01-03T00:00:00Z,17609.89,14.12,17590.03,GBP,"Clarke, Johnson and Watson",settled
po_1865076,REF-933071,2026-03-14T00:00:00Z,17465.359999999997,7.95,17458.92,GBP,Morris Inc,settled
po_4782209,REF-843793,2026-03-12T00:00:00Z,16229.810000000001,18.06,16213.11,GBP,Smith and Sons,processing
po_4160048,REF-652266,2026-03-05T00:00:00Z,9380.720000000001,9.7,9336.02,EUR,Lee-Taylor,settled
po_8950805,REF-389346,2026-01-21T00:00:00Z,7245.099999999999,9.43,7227.11,USD,Gallegos-Stewart,settled
po_8684083,REF-452192,2026-03-23T00:00:00Z,591.26,3.51,575.36,USD,Lawrence-Lee,failed
po_3575047,REF-986585,2026-04-08T00:00:00Z,5697.78,3.22,5688.88,EUR,"Jackson, Romero and Mendez",failed
po_3038264,REF-841484,2026-03-12T00:00:00Z,6574.77,8.69,6528.67,USD,"Peterson, Hood and Arroyo",processing
po_8417300,REF-672675,2026-04-04T00:00:00Z,23214.69,3.13,23197.09,USD,Dickson-Padilla,processing
po_5662844,REF-521139,2026-01-03T00:00:00Z,16968.85,2.59,16958.26,USD,Ibarra-Clark,processing
po_7201361,REF-433193,2026-03-03T00:00:00Z,24416.51,1.23,24396.59,EUR,Maxwell-Shepherd,failed
po_3409867,REF-565798,2026-04-03T00:00:00Z,21871.87,10.02,21860.69,USD,"Ramirez, Hernandez and Fox",failed
po_1708550,REF-283388,2026-02-22T00:00:00Z,2275.32,6.74,2234.0,EUR,Jackson LLC,failed
po_1477187,REF-414750,2026-02-02T00:00:00Z,5639.240000000001,6.27,5632.39,USD,Smith Ltd,settled
po_3732123,REF-370439,2026-04-21T00:00:00Z,14566.62,3.78,14537.12,GBP,"Moss, Atkins and Daniels",processing
po_2585592,REF-539892,2026-02-15T00:00:00Z,8981.04,4.18,8950.7,USD,Jackson LLC,failed
po_3735175,REF-660380,2026-01-12T00:00:00Z,6810.71,3.94,6804.69,GBP,Howard-Mcdonald,pending
po_3889156,REF-237606,2026-04-14T00:00:00Z,10484.0,1.55,10448.22,USD,"Miller, Anderson and Padilla",settled
po_4294223,REF-236543,2026-01-26T00:00:00Z,17215.26,16.07,17208.98,EUR,Kennedy-Marks,settled
po_5653591,REF-201191,2026-04-06T00:00:00Z,1153.45,7.61,1105.96,EUR,Price PLC,pending
po_4590582,REF-706217,2026-04-14T00:00:00Z,12681.210000000001,17.17,12635.11,USD,"Evans, Conway and Hall",processing
po_9318412,REF-472058,2026-04-16T00:00:00Z,11044.0,14.39,11005.65,USD,"Smith, Guerra and Holmes",settled
po_2167847,REF-871934,2026-03-17T00:00:00Z,2960.01,16.25,2915.17,EUR,Reed PLC,failed
po_2085660,REF-790537,2026-03-07T00:00:00Z,16829.4,4.78,16810.58,EUR,Robinson and Sons,pending
po_9129112,REF-901968,2026-02-04T00:00:00Z,3117.0499999999997,3.8,3090.99,EUR,Cooper PLC,processing
po_2283746,REF-204441,2026-01-03T00:00:00Z,12279.689999999999,10.88,12246.3,USD,Thompson-Campbell,processing
po_7436241,REF-374375,2026-03-05T00:00:00Z,7379.79,17.2,7356.73,EUR,Randolph and Sons,processing
po_8882244,REF-840356,2026-04-23T00:00:00Z,4466.63,17.23,4442.31,GBP,Wilson Ltd,settled
po_6725334,REF-398254,2026-04-08T00:00:00Z,14806.0,9.13,14786.35,EUR,"Howell, Hart and Swanson",failed
po_1627092,REF-427260,2026-03-23T00:00:00Z,16563.050000000003,17.4,16539.47,USD,Rodriguez LLC,processing
po_3795540,REF-509260,2026-03-14T00:00:00Z,14741.16,7.9,14710.03,EUR,"Lewis, Joyce and Robertson",processing
po_5586302,REF-378035,2026-02-05T00:00:00Z,21017.8,16.22,21013.5,GBP,Wright Group,processing
po_1312111,REF-943187,2026-03-05T00:00:00Z,19928.16,10.81,19896.4,GBP,Church Inc,pending
po_5032805,REF-768914,2026-02-03T00:00:00Z,16537.01,14.02,16528.64,GBP,"Williams, Oneill and Torres",failed
po_1464798,REF-532472,2026-04-18T00:00:00Z,7996.389999999999,16.72,7983.36,USD,Walter Inc,processing
po_1334013,REF-385959,2026-01-20T00:00:00Z,10568.64,18.03,10564.93,USD,Juarez-Jones,failed
po_9756994,REF-789365,2026-03-26T00:00:00Z,22550.41,12.03,22516.86,EUR,"Snow, Rodgers and Miller",failed
po_5606139,REF-972765,2026-02-11T00:00:00Z,5993.5,5.83,5970.97,USD,Davis PLC,settled
po_1353566,REF-544366,2026-03-10T00:00:00Z,17530.57,18.2,17497.95,USD,Washington-West,settled
po_7517462,REF-679577,2026-02-01T00:00:00Z,17276.18,19.25,17274.79,GBP,"Johnson, Meyer and Hanna",failed
po_8086125,REF-432591,2026-03-21T00:00:00Z,7497.1,16.58,7453.14,USD,Robinson and Sons,pending
po_1051603,REF-442641,2026-04-04T00:00:00Z,8833.24,12.94,8812.61,GBP,Hunter-Nicholson,failed
po_5727774,REF-722871,2026-04-18T00:00:00Z,3977.35,8.88,3966.62,GBP,Allen and Sons,pending
po_1835219,REF-124085,2026-01-02T00:00:00Z,23640.960000000003,9.15,23620.31,GBP,Orozco Ltd,failed
po_5466142,REF-853489,2026-01-01T00:00:00Z,4288.929999999999,10.39,4273.82,GBP,Peterson LLC,pending
po_2438456,REF-289131,2026-02-22T00:00:00Z,15013.58,3.53,15012.07,EUR,Wade PLC,failed
po_1763562,REF-543852,2026-03-31T00:00:00Z,17180.399999999998,10.59,17179.14,GBP,Arnold-Beck,processing
po_3378937,REF-708684,2026-01-05T00:00:00Z,16803.53,6.95,16789.77,USD,Walters LLC,pending
po_3537801,REF-376002,2026-04-25T00:00:00Z,18730.12,18.53,18701.89,EUR,"Molina, Wells and Bright",processing
po_8679933,REF-372864,2026-03-01T00:00:00Z,1412.98,17.07,1387.82,USD,Hamilton-Bautista,pending
po_7986351,REF-276470,2026-04-16T00:00:00Z,5159.35,5.68,5113.25,EUR,"Smith, Guerra and Holmes",processing
po_8617787,REF-491704,2026-02-19T00:00:00Z,705.1999999999999,6.12,673.41,GBP,Phillips-Wyatt,settled
po_7398678,REF-869989,2026-04-03T00:00:00Z,16418.44,5.85,16412.91,EUR,"Martinez, Joseph and Simmons",pending
po_3202624,REF-917357,2026-02-18T00:00:00Z,2271.07,2.83,2252.48,USD,Li-Montoya,failed
po_9612440,REF-690408,2026-02-03T00:00:00Z,11167.67,9.81,11149.92,EUR,Moore LLC,pending
po_5171713,REF-404824,2026-01-10T00:00:00Z,23295.05,6.61,23268.42,GBP,Simmons-Green,settled
po_2911520,REF-199074,2026-02-21T00:00:00Z,12884.820000000002,9.79,12847.53,GBP,"Nguyen, Williams and Smith",pending
po_4541139,REF-715732,2026-02-09T00:00:00Z,2115.25,15.19,2105.18,GBP,Davis-Mitchell,failed
po_7626953,REF-222346,2026-02-19T00:00:00Z,10899.56,2.67,10859.13,USD,Dickson-Padilla,pending
po_8952217,REF-128117,2026-04-19T00:00:00Z,20425.48,3.21,20403.81,GBP,Wade PLC,pending
po_7974052,REF-571351,2026-04-20T00:00:00Z,24140.160000000003,15.0,24097.58,EUR,Holmes and Sons,failed
po_2961940,REF-848987,2026-01-29T00:00:00Z,12190.61,18.84,12165.37,GBP,"Salinas, Barnes and Cooper",failed
po_3200475,REF-460550,2026-03-01T00:00:00Z,588.93,14.74,544.65,EUR,King-George,processing
po_9283332,REF-824248,2026-02-05T00:00:00Z,19920.3,4.98,19904.42,USD,Ingram PLC,settled
po_6709692,REF-968167,2026-01-22T00:00:00Z,22065.09,15.62,22025.63,EUR,Mcdowell-Watts,failed
po_3802571,REF-892476,2026-04-17T00:00:00Z,17699.329999999998,17.55,17667.46,EUR,Farrell-Willis,failed
po_5115720,REF-204117,2026-04-03T00:00:00Z,17753.29,10.0,17711.38,GBP,Cooper PLC,failed
po_8696599,REF-760016,2026-02-15T00:00:00Z,6716.38,10.81,6668.74,GBP,Kirk-Henson,failed
po_1969887,REF-172961,2026-04-30T00:00:00Z,3709.8799999999997,19.62,3660.97,USD,"Drake, Torres and Murray",failed
po_6792344,REF-967176,2026-01-01T00:00:00Z,18090.24,15.85,18045.74,EUR,Hammond Ltd,processing
po_9746564,REF-860321,2026-02-18T00:00:00Z,2147.61,13.08,2129.92,GBP,Charles-Butler,settled
po_8528555,REF-215806,2026-03-05T00:00:00Z,6068.06,15.0,6052.46,EUR,Best Inc,processing
po_7336179,REF-758237,2026-04-01T00:00:00Z,20166.01,5.71,20139.55,GBP,Coffey-Howell,failed
po_2309842,REF-253672,2026-01-12T00:00:00Z,20594.6,11.0,20575.5,EUR,Allen-Taylor,processing
po_4567549,REF-537174,2026-04-03T00:00:00Z,15943.94,1.62,15920.62,EUR,Rogers Inc,pending
po_1469389,REF-226737,2026-01-14T00:00:00Z,23084.16,3.7,23044.39,USD,Costa and Sons,processing
po_6667733,REF-875590,2026-04-14T00:00:00Z,22268.49,10.03,22229.2,USD,Jones-Taylor,pending
po_8433920,REF-863220,2026-01-19T00:00:00Z,19084.99,13.27,19047.93,GBP,Howe and Sons,pending
po_3018016,REF-301774,2026-01-10T00:00:00Z,14070.33,11.11,14037.08,USD,Walters LLC,settled
po_9856721,REF-188759,2026-02-25T00:00:00Z,6167.59,5.89,6151.04,GBP,Gomez-Cardenas,settled
po_7542102,REF-193982,2026-04-08T00:00:00Z,7157.5,3.71,7151.66,USD,Howard LLC,failed
po_7836611,REF-633328,2026-03-04T00:00:00Z,1352.7,18.36,1320.66,USD,Lane-Hines,settled
po_8109386,REF-695848,2026-02-07T00:00:00Z,6224.849999999999,11.55,6176.74,GBP,Kennedy-Marks,settled
po_4569422,REF-275512,2026-03-24T00:00:00Z,24058.5,10.7,24028.83,GBP,Zimmerman and Sons,settled
po_8595349,REF-246433,2026-04-16T00:00:00Z,7547.82,13.58,7533.44,EUR,Phillips-Wyatt,failed
po_7589940,REF-825452,2026-04-26T00:00:00Z,24003.21,15.96,23975.84,EUR,"Johnson, Harrison and Thomas",settled
po_8458775,REF-730520,2026-04-15T00:00:00Z,16815.8,15.12,16814.34,EUR,"Bell, Pollard and Berry",failed
po_1119712,REF-852677,2026-04-13T00:00:00Z,4818.61,16.6,4808.0,GBP,Wilson Ltd,processing
po_3137935,REF-303182,2026-03-11T00:00:00Z,14252.05,11.83,14238.33,EUR,Dorsey Group,pending
po_6419028,REF-810656,2026-03-29T00:00:00Z,4838.679999999999,19.91,4816.49,GBP,Hughes Inc,failed
po_1425670,REF-856254,2026-04-23T00:00:00Z,12451.5,5.29,12401.98,GBP,Mckinney-Cooper,processing
po_4999003,REF-756403,2026-01-08T00:00:00Z,4989.98,16.82,4942.0,EUR,Todd-Oconnor,failed
po_3139695,REF-200318,2026-04-07T00:00:00Z,23594.14,16.25,23590.1,GBP,Robinson and Sons,settled
po_8606978,REF-154738,2026-03-12T00:00:00Z,1687.9199999999998,16.11,1668.11,GBP,Nguyen-White,settled
po_9076540,REF-207677,2026-01-13T00:00:00Z,11402.08,9.45,11365.57,EUR,King-George,pending
po_5883242,REF-638051,2026-02-24T00:00:00Z,1554.84,1.15,1535.77,EUR,Austin-Bonilla,pending
po_6026983,REF-311037,2026-03-22T00:00:00Z,10587.5,4.08,10565.98,USD,Walters PLC,processing
po_4091109,REF-341459,2026-03-29T00:00:00Z,12452.35,1.13,12410.87,USD,Orozco Ltd,settled
po_3924009,REF-303846,2026-02-25T00:00:00Z,13896.07,11.54,13878.42,USD,Zimmerman and Sons,pending
po_3874940,REF-810360,2026-04-16T00:00:00Z,21123.079999999998,19.56,21075.96,USD,Holmes and Sons,processing
po_9983668,REF-658424,2026-01-24T00:00:00Z,2999.7799999999997,3.82,2984.37,USD,Mitchell-Jones,pending
po_9364914,REF-612743,2026-04-23T00:00:00Z,21850.9,4.4,21824.47,GBP,Austin-Bonilla,failed
po_7642099,REF-709418,2026-02-03T00:00:00Z,17910.07,9.08,17898.36,EUR,Davis PLC,processing
po_8844203,REF-188109,2026-04-06T00:00:00Z,6404.0599999999995,7.98,6381.87,USD,Thompson-Campbell,processing
po_2989574,REF-776703,2026-02-02T00:00:00Z,646.84,1.73,642.34,EUR,Gray PLC,pending
po_7774826,REF-839919,2026-01-24T00:00:00Z,6316.68,16.62,6269.34,GBP,Vincent-Mcclure,settled
po_6252524,REF-885527,2026-04-02T00:00:00Z,21682.46,9.15,21640.02,USD,Hunt-Whitney,processing
po_6027078,REF-705561,2026-01-17T00:00:00Z,21344.26,1.44,21327.28,USD,Dudley Ltd,settled
po_4159798,REF-937965,2026-03-21T00:00:00Z,24455.91,7.25,24431.65,EUR,"George, Lewis and Mitchell",processing
po_8627990,REF-133616,2026-01-22T00:00:00Z,2357.53,10.85,2353.71,USD,Griffin Inc,pending
po_8965487,REF-538738,2026-03-09T00:00:00Z,9801.630000000001,11.93,9792.85,USD,Allen and Sons,failed
po_5830358,REF-167077,2026-02-26T00:00:00Z,6936.81,18.46,6904.14,USD,"Dorsey, Patterson and Harrison",failed
po_5021419,REF-288301,2026-01-31T00:00:00Z,9836.869999999999,4.0,9792.48,USD,Kirk-Henson,failed
po_7880270,REF-617459,2026-04-26T00:00:00Z,17481.75,5.8,17458.65,GBP,Hunt PLC,settled
po_8740286,REF-460351,2026-02-17T00:00:00Z,15985.03,11.42,15980.69,GBP,Jacobs PLC,pending
po_5584412,REF-979226,2026-01-21T00:00:00Z,3536.41,7.8,3527.89,EUR,White-Wilson,pending
po_4384602,REF-794723,2026-03-23T00:00:00Z,11111.91,8.12,11065.4,USD,Pena Inc,pending
po_6488523,REF-301485,2026-04-15T00:00:00Z,10573.34,12.91,10556.53,USD,"Johnson, Phillips and Brown",pending
po_7190456,REF-211028,2026-01-27T00:00:00Z,23477.760000000002,17.82,23474.61,USD,Ford Ltd,processing
po_6570816,REF-991777,2026-04-11T00:00:00Z,24587.57,15.47,24577.98,USD,Wilson Group,failed
po_6181620,REF-500945,2026-02-26T00:00:00Z,1723.73,9.14,1711.15,USD,Austin-Bonilla,pending
po_6327414,REF-259038,2026-01-25T00:00:00Z,3492.99,15.45,3460.45,EUR,"Thompson, Cooper and Young",processing
po_7400271,REF-354016,2026-02-12T00:00:00Z,18796.559999999998,4.49,18770.01,USD,"Davis, Kim and Ingram",settled
po_6225481,REF-248407,2026-03-22T00:00:00Z,1781.9099999999999,4.75,1772.87,USD,Flynn-Matthews,processing
po_8091683,REF-311184,2026-03-22T00:00:00Z,7620.7,14.96,7594.94,GBP,Howe and Sons,pending
po_7293920,REF-187275,2026-04-19T00:00:00Z,548.3199999999999,10.14,519.78,EUR,Gardner-Hayes,failed
po_6164208,REF-625021,2026-01-01T00:00:00Z,4945.41,12.18,4913.0,USD,Dickson-Padilla,processing
